Block Height,Timestamp,Tx ID,Inputs,Outputs,Total Output ,Fee 
198,2011-10-13 03:11:30,9b041f5f846a4aced62fb9144a2a096ac2db92749341293d3f37880e3aa3e4fa,0,1,50.0,0.0
199,2011-10-13 03:11:35,5da6aa8c6b4d4f1146f1cab96be224584e77ba036755320910995cc6e0d42723,0,1,50.0,0.0
200,2011-10-13 03:11:38,c5f81007999846c76d393b821afb04a16a335dc97a5e8ee921e38faa4d26469b,0,1,50.0,0.0
201,2011-10-13 03:11:41,5809e8210f844565cd9390269209a54d825e09b2dc908ef6cfb20903cc349bbe,0,1,50.0,0.0
202,2011-10-13 03:11:46,d8a3a7bb4758038bb3a7aab35a122e1d166540d42a9be970dd28e01762496281,0,1,50.0,0.0
203,2011-10-13 03:11:47,8a3bbe345c2545f8f799d8a29825abdba61a896394615c77376e3a75014b480a,0,1,50.0,0.0
204,2011-10-13 03:11:48,01f4d8ef152701e15cdff6474ff8b46f2024d1cd2411e8428d76ef4f4c66da71,0,1,50.0,0.0
205,2011-10-13 03:11:50,aa56a39e393474a8e2c9031510a880803ba9342dee0cc3b8650545bfd7638048,0,1,50.0,0.0
206,2011-10-13 03:11:52,a8cca009d4f308ba42cfe1eb2c19eca61173d7454d5793c85790d379ec3ac2aa,0,1,50.0,0.0
207,2011-10-13 03:11:56,652e362cbb06f1dd03d53bd6f9ca202d534531a8be4c8361d7703694a3862f9b,0,1,50.0,0.0
208,2011-10-13 03:11:58,cd533c62e8b7bc8f41fcb321c20a32b5986e75d239564a18f8dc465d88b3713c,0,1,50.0,0.0
209,2011-10-13 03:11:59,5e51fde417c1c3c5785de2b6188f5af8cc22ebb80595bbd8f50900806d883260,0,1,50.0,0.0
210,2011-10-13 03:12:04,1aec78159fbdc28a3d2a037fc733998fb88a31790cdecd84b4225d9f2de3ab5c,0,1,50.0,0.0
211,2011-10-13 03:12:07,bc3ef9133d48c5864f3cf9a0d59bdc1f1512648029b4766f90ba4c84ade6eef2,0,1,50.0,0.0
212,2011-10-13 03:12:08,8a1ae148a7cb421d6cedb6865f315697c6e913dc4f77830296290f4dc1925cdc,0,1,50.0,0.0
213,2011-10-13 03:12:12,a43a9e629639ffd3eed7635377c6aaaeaaf16bb2b0cc996d713bde66dfeb03ad,0,1,50.0,0.0
214,2011-10-13 03:12:13,3d884cfbb7741323cad3690eb8a872145e8228c5c19c5059817d06d4eab9b5df,0,1,50.0,0.0
215,2011-10-13 03:12:20,5825b952423fca05bf02a52128087f659952134649d61e8a469af8f9e6bff1b2,0,1,50.0,0.0
216,2011-10-13 03:12:20,a2ba627f664ecc6968cb8d3d1d56119d226d6682293feccda047bf08d9b50f8c,0,1,50.0,0.0
217,2011-10-13 03:12:24,0f4ac682a6fc834acb6d5a5200c56f12ca8ddf10471db691e9beb2789b0da988,0,1,50.0,0.0
218,2011-10-13 03:12:27,467ec26256689e584fbc0d85406ab8d2f7c385abc3a978601c80e3887686b104,0,1,50.0,0.0
219,2011-10-13 03:12:29,76454bb0579c6016cfc0d5ced2ed87fcb3e730e81591c2ebd8de2270793790af,0,1,50.0,0.0
220,2011-10-13 03:12:31,4d7dc9c77089cdbaca7004c50f60637cbe1c1885b574ebca45a648f7c5930355,0,1,50.0,0.0
221,2011-10-13 03:12:33,9aa5d50967fb251fa02b43ef51407b33fbb48c8cbe43d843255e81b90750ba91,0,1,50.0,0.0
222,2011-10-13 03:12:37,0256348f496a2e7945a43207887ecd64da7e02d3c4c53e966c1cb5248a7a786a,0,1,50.0,0.0
223,2011-10-13 03:12:42,f9472f44fb6edf7e26189c298a186d25b449059498eaef0315a6e2f79303bbff,0,1,50.0,0.0
224,2011-10-13 03:12:44,50f843782bfe9a4a4067d13b3cef26c443bb43f90ff7087e446bae22b2357268,0,1,50.0,0.0
225,2011-10-13 03:12:45,f53b81341bb9a2d20d7766580c0202122350b8593cb163fdf17dc915b9a81f90,0,1,50.0,0.0
226,2011-10-13 03:12:50,84a6da118016238d9df31f15c2a56668b9ff169e6e24ad3df202255b8370b387,0,1,50.0,0.0
227,2011-10-13 03:12:56,99c3e8bed515c06e3b36be2a0c7db55732ac13df8454c13a96e1fe91b5c70d27,0,1,50.0,0.0
228,2011-10-13 03:12:59,0c961067cda334810c8a705f7ac8b121b126f649280e1abda2bd90c1a22d3b8a,0,1,50.0,0.0
229,2011-10-13 03:13:00,28246659079f5109c8ed9d2deb9f6873e84c023b8ed202e52acc6f9bcc0a98e3,0,1,50.0,0.0
230,2011-10-13 03:13:02,479104a3e4e079fb6dded74488eeacf3cb780288141c239354ada84b1be167b3,0,1,50.0,0.0
231,2011-10-13 03:13:05,9b4a7bbf4b7015f16cc1ba4398ed9f0217d688d62d82f01168c87bc3753a2bac,0,1,50.0,0.0
232,2011-10-13 03:13:09,142c2fb35b4ce3e36a0639c1fd7c3d20d5f924003fb7502b682e292e9b8238fa,0,1,50.0,0.0
233,2011-10-13 03:13:11,7753b2a996a27da49e80dbe08e0e6ce4d95626da2bc7077f1032ecd0cf2ce9c0,0,1,50.0,0.0
234,2011-10-13 03:13:13,674bd4401bfa3833b926e80ab5820d9b8c52c039132e44679844bfe2f517c191,0,1,50.0,0.0
235,2011-10-13 03:13:15,28f9a32f2ac00abe3baa89fdd70bd534870bc17d88a98325a0a4f2d18804d203,0,1,50.0,0.0
236,2011-10-13 03:13:18,03bf1a49fb88915319e58e0d88472b686811eb4fe407bc2955adefa33db5d897,0,1,50.0,0.0
237,2011-10-13 03:13:21,94470329642d6dcc71d4a09bb5fbe5aa04c9a651acf2a649d28db1d727711089,0,1,50.0,0.0
238,2011-10-13 03:13:27,4bfe1516cefc06eb907a8e79dfa1a8f13735642169a1661dc587559b96980431,0,1,50.0,0.0
239,2011-10-13 03:13:32,f3073fe508584e1245c5fccdc60f6d2218a5f3ebe9a051dcfe6ec5b45395e19e,0,1,50.0,0.0
240,2011-10-13 03:13:33,35a69532ee43266a9506c1f9a5a7cfc6b2ef0b4729b3c19455856b0806d22769,0,1,50.0,0.0
241,2011-10-13 03:13:35,7039bb55c2a44ed6b06203c84da46653e2aa36b121ee0899ea09b366f41c861d,0,1,50.0,0.0
242,2011-10-13 03:13:40,30a914ec415904b0dac0cf9bf5eed275b721cbb87a757878bc6d425817c52027,0,1,50.0,0.0
243,2011-10-13 03:13:42,158a664147b12338f95a4abfde529c29012301858bda8282ccdc4875c1477d0f,0,1,50.0,0.0
244,2011-10-13 03:13:44,68b2ca5283c8428e45f05f58387acdbae4332441959b489c14e9c008ff2c1ed2,0,1,50.0,0.0
245,2011-10-13 03:13:46,6ea885ebcac7c525be9c6cc8782d77cc0254527ae2ff0dba10a2d327af0bc680,0,1,50.0,0.0
246,2011-10-13 03:13:47,dbd2dd7b6d14301610e5cc4c4761263c54dd48255e1984ab3861f83fc75a85d6,0,1,50.0,0.0
247,2011-10-13 03:13:49,3143ce46f7d489f856d325d6498d8e2a9448a8a21310277b6dac25030345aaac,0,1,50.0,0.0
248,2011-10-13 03:13:50,112b84f8233ea8b123a842720339c9cf2283a70cf9b8d74a3b544c86b0a307a9,0,1,50.0,0.0
249,2011-10-13 03:13:55,7c6124b0483f120fc444c63a2309d6b4e4694e7bd563f4d1d51984b7b47b3581,0,1,50.0,0.0
250,2011-10-13 03:13:57,f15162e31b64cb6cef2976857d189b9b4231b0155cefbd2e7983114159f2235f,0,1,50.0,0.0
251,2011-10-13 03:13:59,fd895433293b0b41deb3eda31963421a83e9fe2d0c96bb1c23aa8f9f51567bf3,0,1,50.0,0.0
252,2011-10-13 03:14:02,1e63bc5e93a892cda9846271faa946c48a204cecfc7e927df9d129b34c561a0a,0,1,50.0,0.0
253,2011-10-13 03:14:05,a8b77f72e55647eb8f9269e104fe4374d3e51f2a99d7dfe19f7c9a1df4fc6ec1,0,1,50.0,0.0
254,2011-10-13 03:14:08,b89d94adf0578093fab2c8af70c291392e19caea163d3b6a3997c77fb45cf864,0,1,50.0,0.0
255,2011-10-13 03:14:12,5e7758c5aaa363211b07681b407930c73b6f0a77d2c2da5864b53946ac178bd9,0,1,50.0,0.0
256,2011-10-13 03:14:14,ae5c0f5c2eb7facf8e34427bd52b54f0919c9e54067cccbd04a468794f4b613e,0,1,50.0,0.0
257,2011-10-13 03:14:19,9a3162dbb8cf2e6b543ed8094b8153c6c1963a31428bdc6ce36ba8a45daec679,0,1,50.0,0.0
258,2011-10-13 03:14:21,54c6483242403bad5faf6eca3659d20d3428fb61c621eece2eff36c848723c00,0,1,50.0,0.0
259,2011-10-13 03:14:23,68ea933d105a26e41e81c22062194cdcf82756b1a99db34d8d2c30a13f187450,0,1,50.0,0.0
260,2011-10-13 03:14:26,d5069b550bda481554539e55bf74f64e8210d117b782d0abd5b3eade58928e8a,0,1,50.0,0.0
261,2011-10-13 03:14:30,01c47df64854c3b970c4684e97028296df553c5e3667fd34cd9018fbe00d2195,0,1,50.0,0.0
262,2011-10-13 03:14:32,d6a0926cb7f8194262e09d93bdb8dbc53b12232edc598e97c265b50a85b911ab,0,1,50.0,0.0
263,2011-10-13 03:14:35,69bc060855ad594143e1c135fccaff10ded9effa20303de2bbfa253dcbf5678a,0,1,50.0,0.0
264,2011-10-13 03:14:39,cc55f514c3303097f290018823347ea8f0d6cb23aa3ab9512c41f9e0e15a3d5c,0,1,50.0,0.0
265,2011-10-13 03:14:41,f85177773a163d3f64d7403ca18899c8407ca5efcd77262768678a47250e60c0,0,1,50.0,0.0
266,2011-10-13 03:14:43,cc114a438438096aa570e97c884edaa3e49257311ebb5d33771485e34f48b063,0,1,50.0,0.0
267,2011-10-13 03:14:44,cff53bfa2af3ffc059ea47bc03ce68b5174130b9291acb792c4e81fc8b8ca2c7,0,1,50.0,0.0
268,2011-10-13 03:14:48,37b519412fd01b2ffa575f4c8d7f018e30282903fad62506a67533149c440ca8,0,1,50.0,0.0
269,2011-10-13 03:14:50,ee62fb3b5ee8b5504f79f47980d1c982b5ee7dfd818879a976363fe63f9fb8cd,0,1,50.0,0.0
270,2011-10-13 03:14:52,87b2964fca40aeef0933c7277afee00295a70762a56edda96c14ba3942c3d875,0,1,50.0,0.0
271,2011-10-13 03:14:55,164345f43bcc27953d970cb0c9ce9f5f87009f54ab132447c06443ebda0979bd,0,1,50.0,0.0
272,2011-10-13 03:14:58,ccdf333df1c7d4b2433feeb25478a6e1d9230de1c7076d48e5313e7747ad0b93,0,1,50.0,0.0
273,2011-10-13 03:15:02,58d7127be8b704ff931af42fcd2773909fd5f68dfeeb0efadc264b915cc85423,0,1,50.0,0.0
274,2011-10-13 03:15:04,23b7fc850441aae6567057f1c03b29749a417625eaf54c68cb68fc5914031d3f,0,1,50.0,0.0
275,2011-10-13 03:15:05,4e53d3ce68ff39aed7c994f871f558710340f84f4e6356bb5f06de3ac0e710cc,0,1,50.0,0.0
276,2011-10-13 03:15:09,f78785eeffe699bc9d44ba8bd6cca799003de51c1a2d0a5a6bcccc41dcf42724,0,1,50.0,0.0
277,2011-10-13 03:15:11,55f20d40389512c6b6bfcd31a1abb8c7e892ff3a88f2fe01325a6822aab76641,0,1,50.0,0.0
278,2011-10-13 03:15:18,b588019ad59a1529696ce77abb4a9a9bde5bf5e7ed76ce0d167ab5a594b72752,0,1,50.0,0.0
279,2011-10-13 03:15:20,2f751d2603a98905483ebc91688c11bd463970ce715eed69f0838d9bbc2a9bdf,0,1,50.0,0.0
280,2011-10-13 03:15:22,203dbaed08ff33a6375a0b5067d2c1e873ef99105bfff0a6e8eb72ce88faded3,0,1,50.0,0.0
281,2011-10-13 03:15:26,9d698331af29627165847fecb9956458b3962812b3c221e0f700a03b6ee058ed,0,1,50.0,0.0
282,2011-10-13 03:15:29,affb3ad97ec119d24ac98915d1adc932a0a4b1023ed96015e58b8b16819e34cc,0,1,50.0,0.0
283,2011-10-13 03:15:34,53f186960deb41b0a8077bda0b02fa247d849edb283854033055c24c4dca759b,0,1,50.0,0.0
284,2011-10-13 03:15:36,fa3db0e2cceb91700d9625b3f220dd4430e220c2a71623b9182615af06d61410,0,1,50.0,0.0
285,2011-10-13 03:15:38,9702edab2dd7a9762f3b104623ef953210ef2621f602aa13d3d46927d0c53878,0,1,50.0,0.0
286,2011-10-13 03:15:44,29ad87fb679cfd9cd4320076e9b00766629860627e8a1b8f482740ed49220fbc,0,1,50.0,0.0
287,2011-10-13 03:15:47,52a7300b59472f9d6bcc3dd20fc8b4efc6f21379e9a24c535a8107f37991c313,0,1,50.0,0.0
288,2011-10-13 03:15:48,22e67ad24b6a2dbd754c4968e67423a3f8f8ccd28ba00d3d3d339c0fb69a5551,0,1,50.0,0.0
289,2011-10-13 03:15:55,75ea3ac23be7b64172c4775e0172a68873888aa65ed971ba2e3b144e711a3b7b,0,1,50.0,0.0
290,2011-10-13 03:15:57,2cddc281788a8df075b42ca745cd9f36e9f09a43e3803c498b967ee01359ce2e,0,1,50.0,0.0
291,2011-10-13 03:15:59,1fa28df9830c890faab5653bc72aa994b4b22c455cda6be50f17546d4becc770,0,1,50.0,0.0
292,2011-10-13 03:16:02,a414963314981e6348a904b96e390e779e672bb5c8f9b5860ad7a7eb7a0fe993,0,1,50.0,0.0
293,2011-10-13 03:16:04,0b9012dba2812d259221f2dcad0966dad366d38eefb468473b0b6340547825ff,0,1,50.0,0.0
294,2011-10-13 03:16:08,0c5358c38eb500879f54df5b61aa79b82de40f78dbeef36387137145d7e95d53,0,1,50.0,0.0
295,2011-10-13 03:16:11,c917f9a316ee879298c7c684369b7aa99e4271eef744cdf5072b65ac64df6b52,0,1,50.0,0.0
296,2011-10-13 03:16:15,e3298170c2104886ddccea458de3fbaa393aeb2f3ba07ea9618e629bbc92bdce,0,1,50.0,0.0
297,2011-10-13 03:16:16,a6c33d86e0fce3de38d4e7050e244b3a14b1893eb4ddf5e1eaacc57f19275d7e,0,1,50.0,0.0
298,2011-10-13 03:16:18,162a8f2e6bf72ff2ac4e53498ef6153d12e59d62f20d8648d507d00925aac8b8,0,1,50.0,0.0
299,2011-10-13 03:16:20,0f032ff6e2af26bb374ccb1a32ccea4e6bac94b8da6e94a9a08628081d75877a,0,1,50.0,0.0
300,2011-10-13 03:16:23,519d38da2ee0806b6d4a9485fc8b0550e567586cd7f9ba4a91beea92de1907e0,0,1,50.0,0.0
301,2011-10-13 03:16:26,d3e2142adc556a8abecdcf0f54c0a081f8cbe1d5645324b79b473300a2f52c17,0,1,50.0,0.0
302,2011-10-13 03:16:27,19746b235f04dc399574b6bfaf3362c15cd3d4195889a2ea4c0c3b0ef384638c,0,1,50.0,0.0
303,2011-10-13 03:16:29,2f9178ceda72697e542922cf8c8e298921d252a3337bfa76b08908e518768248,0,1,50.0,0.0
304,2011-10-13 03:16:33,1cbeb387832746e227cbf8b601008c1133580710eecdaef981a9b6b25e4cad66,0,1,50.0,0.0
305,2011-10-13 03:16:33,77bc80892da545a6478c4c7e01e295e5e40becffdf88f92e0d4d87a10d4b3d2b,0,1,50.0,0.0
306,2011-10-13 03:16:35,a11bc40d8372d65cfcc0b023118e6a491e759169abd15e3ce9b499e4fc8bbb0f,0,1,50.0,0.0
307,2011-10-13 03:16:38,e4d1d8fe28e5a5a9e1075b516992df76e2db34f8f563a1064befbb3bd660be4b,0,1,50.0,0.0
308,2011-10-13 03:16:41,a25526b373299b8ac1442a3c193d332a160647cd95fed26dc346a15163bc65b6,0,1,50.0,0.0
309,2011-10-13 03:16:43,b902918535f7bb1c928e21279dfe809222fc4c3199fdfc12ebea3cb92febb44f,0,1,50.0,0.0
310,2011-10-13 03:16:48,bd5c7e402c5b3f7ff30faa44fd2f7918590094bfc8693a78c83ad234471e80fe,0,1,50.0,0.0
311,2011-10-13 03:16:49,ccaa93a2e4e35467a318ec45b6f45e9f427ee2e285d13f6966bded0ade711259,0,1,50.0,0.0
312,2011-10-13 03:16:52,b2e30340d801145d8236e979d3d55d0c20c59014e15f9308da67a69cf625a49c,0,1,50.0,0.0
313,2011-10-13 03:16:54,6336e2b8639f5584089067fcf97b6329f442bded523bae2749f71f6bbf320e98,0,1,50.0,0.0
314,2011-10-13 03:17:00,c59985d3d7a761a4df30e54a71bf684873d82526860e3c8d9c58150ef4743443,0,1,50.0,0.0
315,2011-10-13 03:17:03,4a48207597c172410f86d30efa9a6a8ac84d56ff5ede967d55b113a21b4a07d8,0,1,50.0,0.0
316,2011-10-13 03:17:06,2aa07d7106eaf45d9ba05f6c222936e1913667fbf34100e2750d2b33217707e6,0,1,50.0,0.0
317,2011-10-13 03:17:08,c668cf4d182d8628679e88e8543066b4bf80170f912fadd02f250bc4bad50d74,0,1,50.0,0.0
318,2011-10-13 03:17:12,0017972ca83319c2d3b95f04a89db80212f618bae06a4db58ccffa2bc083fe82,0,1,50.0,0.0
319,2011-10-13 03:17:13,355f6a3b18ae4dd77e62e058a0b460d3c2a1288815e733a1aa09dee40cb45ee2,0,1,50.0,0.0
320,2011-10-13 03:17:17,7314de915a5eeb9fc683b35f1bab2f4b4a9053eecdcfa50b26a1545ed7e53e7d,0,1,50.0,0.0
321,2011-10-13 03:17:20,740fdcbdf76294b181ce25899156573201f973866997b45ffe38bf4ae765376a,0,1,50.0,0.0
322,2011-10-13 03:17:21,e83faae739b996d2001ebf4ade134bb43421d96e0af0cee5bbaca44796adef2e,0,1,50.0,0.0
323,2011-10-13 03:17:24,d57e05573864b8d03ae7ffc4c693ed953723bea88b911108ecdd5fc3fda3a556,0,1,50.0,0.0
324,2011-10-13 03:17:28,38b4c23964d7e7d26abf0552ba857c9196fe13342d5172a55736e8469df98585,0,1,50.0,0.0
325,2011-10-13 03:17:28,ea827b07528d69e06c445b58e54ee14447ebbd057712e75cd8f667d75d3c4b8d,0,1,50.0,0.0
326,2011-10-13 03:17:30,7e84fe30a11e910367d4c250b4d9e329245c88949e1a4e9edf456b91452fee18,0,1,50.0,0.0
327,2011-10-13 03:17:35,d918ec34e1aa1a29ec59ff21a5008a1f06feff6a9a073649c6175eebbf6647ca,0,1,50.0,0.0
328,2011-10-13 03:17:36,df8091fc3836de5eb6f0c2fc3fa02431acfd5165593ef090c52225fc2650614a,0,1,50.0,0.0
329,2011-10-13 03:17:38,c54e015926f5f5835f88c087c4b5e5388c6b583ace26e5b14dc716cae4860b50,0,1,50.0,0.0
330,2011-10-13 03:17:40,71036452d32ec5eb0a769e103010f3a5742e747a515a94b5e7354c52b218bf7b,0,1,50.0,0.0
331,2011-10-13 03:17:43,45398920869c264f6add618639d80ab873d66ed865efc1f468b180f31a7df63d,0,1,50.0,0.0
332,2011-10-13 03:17:45,7814837d18c33d4f9cc0e384a1c43c191403f2b9ed5ddae9224c70720fdde7ca,0,1,50.0,0.0
333,2011-10-13 03:17:50,13fa643121bafbdd380aa05503cfa2bfd95c7a83fd0970f6778425bf200bc895,0,1,50.0,0.0
334,2011-10-13 03:17:53,6f51c913677fa233468b79cfce439624f454ce0ea915389866fc22601b9da7cf,0,1,50.0,0.0
335,2011-10-13 03:17:56,cb86d1c1641d08e18e3a082d024f8afe4efdcb46ccbf20aa7f536c7cff06835d,0,1,50.0,0.0
336,2011-10-13 03:17:59,2c30409f6a8ed822c8bde9b0f5c09d19eedfb3d10519162c761b0298401f1390,0,1,50.0,0.0
337,2011-10-13 03:18:03,98d0ba0ca6e3a0cd7ab1b308d7f87cdf196f4dd7c2525e43c51e5f2e00fc461f,0,1,50.0,0.0
338,2011-10-13 03:18:05,9e0d7d74df440d6e2b6f0b6945769b88e70d4f26df0af197324e34b6a235ee2e,0,1,50.0,0.0
339,2011-10-13 03:18:09,1ff9c2ad41d0ed2903c994f996c2db8618852d90e2a725873e91b0dcf8ea629e,0,1,50.0,0.0
340,2011-10-13 03:18:14,24c0f284b8ecb35a666c8851dbf14acd8c177738dfe0418bfbed54566c9d3340,0,1,50.0,0.0
341,2011-10-13 03:18:16,a788c8a59ef70c91b9f2f383dfd0cf7274b0eed38818df178e50c990b6a37f1b,0,1,50.0,0.0
342,2011-10-13 03:18:19,88eb0c28794787cce279bd6b97dfef4454e72a196d1d12188bd8aca4d2319d5f,0,1,50.0,0.0
343,2011-10-13 03:18:22,2cf77c38dd3cad2215b094de007cccb162f12206b48c1a9e9ce8c4b1b3238455,0,1,50.0,0.0
344,2011-10-13 03:18:27,dd01d17983faf44d8350e54cd13861dba532a5f6bc1d1a7f1a19876ab47c823b,0,1,50.0,0.0
345,2011-10-13 03:18:30,faac91a8b6163fa7f3557ad9d608ca8d431193d49e08d9c932cac6cfe14bec69,0,1,50.0,0.0
346,2011-10-13 03:18:33,2bc9d8f99d55f90c30c203eb6498ceecfc3e759f074ed7657c33b94f78148bef,0,1,50.0,0.0
347,2011-10-13 03:18:35,d2a63dae7d0605b478aa464e78114969a310974d3d16aa25fec0a341d6a06d41,0,1,50.0,0.0
348,2011-10-13 03:18:39,dba7663f805bd420c9ebdb15bd99ec1a6ee1c3a5b30fe348fbd2786c3341077b,0,1,50.0,0.0
349,2011-10-13 03:18:42,ea39472711c7907f5fe00607b09bd620d14972a07e0dae9c40b4ed2a7c67481a,0,1,50.0,0.0
350,2011-10-13 03:18:44,56d32a70c4efd61f523adbbcdeb9f17296dbfc8f42e0da5bea96a294261ec409,0,1,50.0,0.0
351,2011-10-13 03:18:45,54f8ae05eb032b47686d428b9fa9d260777b1e326c1f1f3a040cd32bb95bec29,0,1,50.0,0.0
352,2011-10-13 03:18:47,e043481ab261f9dd307501844870335d1142f5c478670298ce08bb9104b6f57e,0,1,50.0,0.0
353,2011-10-13 03:18:48,f5399b499109e0e637df85d273e6a40d2370fe37efca638eb2fc2a91abdbb645,0,1,50.0,0.0
354,2011-10-13 03:18:53,acb78a0ce53f88530f5b3a7a59ff0e955320c6d969d378730ae6f741591c8eee,0,1,50.0,0.0
355,2011-10-13 03:18:54,f16c5ffe07e13176da17053f7183ec27c76d77ad5211b8f595af05a06ec4d3ae,0,1,50.0,0.0
356,2011-10-13 03:18:52,14e5225a55df50ad8facfd1a689dff2d8ac84b28b561508e981173c5cbb90c08,0,1,50.0,0.0
357,2011-10-13 03:18:58,c80325f266df0c7a50d4cd8383f9a9ddb43599431c5dde8152586205402b6075,0,1,50.0,0.0
358,2011-10-13 03:19:00,6088ba426d372154c76281f4620ae351bf1f44c27d920378221083a235673d3e,0,1,50.0,0.0
359,2011-10-13 03:19:05,49e4b0eed41790f96b278ce68643dd8a48b885620c830f91ecfd83d870e03836,0,1,50.0,0.0
360,2011-10-13 03:19:09,e3491f26eb700b14210410f33d3cb2425dfd13980b241247a1074120fadaae14,0,1,50.0,0.0
361,2011-10-13 03:19:11,c3a1674aa430707b72e0e7f7d989e4cacd40711b913d8858d4bad916f70bdcff,0,1,50.0,0.0
362,2011-10-13 03:19:13,89b126e22280ff5c16bfacc630e008281a3fdbb94d6be8aaf6719ebdfc63f152,0,1,50.0,0.0
363,2011-10-13 03:19:16,93a234e8e376cd9f1a0c44a88c8c94e99c1e61c0dd2c196f29197ef86156806c,0,1,50.0,0.0
364,2011-10-13 03:19:21,3e266840e9f787b627420264eca889fe5c5b16def5c8a964a2f3709e0b7a1720,0,1,50.0,0.0
365,2011-10-13 03:19:21,c168181490430bb9755b9bb1af649e59e9b3f986bd3ceb72da8c9a3ba07ea3b8,0,1,50.0,0.0
366,2011-10-13 03:19:28,16a9cb65a92d244c9b5c039bd9e8ef93478a28d5d9c613bac5ec145086e36f58,0,1,50.0,0.0
367,2011-10-13 03:19:29,aadb78bbec6a2f3853e616f67f22de510f15c8cf1171f25ff4adee3f558a0e9f,0,1,50.0,0.0
368,2011-10-13 03:19:32,4f40d2e6d87b4864cedea98ec3fd86e2a61b36ef5f12c3dc17444a51392b0eb8,0,1,50.0,0.0
369,2011-10-13 03:19:34,d161dd9f82f4f519e8d1c65d2b47a03b0e0b2c7f414cdbd72047736684a474f0,0,1,50.0,0.0
370,2011-10-13 03:19:39,ad31325d62fa4dd1d6f88849abe17c2eb98bf2ac60ebcad1ae537c1ac3f46743,0,1,50.0,0.0
371,2011-10-13 03:19:40,5aa554117e6382cb53d7ef31cc998ff7da59edafab73c80cce356b34477662d9,0,1,50.0,0.0
372,2011-10-13 03:19:44,7e612880b1190e783f083a06d26acb7124847c334ba3bc829827ff5bbd11455a,0,1,50.0,0.0
373,2011-10-13 03:19:48,aafba94aa6a235709426531ca5642b734c1bd7807044168ea8228022040ac501,0,1,50.0,0.0
374,2011-10-13 03:19:50,097608e34784c06ec1c5a4ecf0f33a3e3278e6fa123da74e9b6d1c9dd86d7114,0,1,50.0,0.0
375,2011-10-13 03:19:52,0f4b76f0fcbcb66994eb4e6e3fa5fd2eeab1b387f27fd5eb111e9ba282156dbe,0,1,50.0,0.0
376,2011-10-13 03:19:55,95639b47b93c890d930a6e2a91747bdd5520ddf9069dda6a88f1ca6533c2aa1e,0,1,50.0,0.0
377,2011-10-13 03:19:58,a4c2521e3042be98783497956907964dd336c42a74de910474e84af313c517e3,0,1,50.0,0.0
378,2011-10-13 03:19:58,2167ffd8234610ae2f8c5fc7db4313be82e7385f7bf3cbbfdc033b07da1d7851,0,1,50.0,0.0
379,2011-10-13 03:20:02,65b19dc0e138f9e293902685a294bf91161ea26553f00dfa66242037688debae,0,1,50.0,0.0
380,2011-10-13 03:20:06,f91c79af11f4ffd7bc89cee42277ee9803ad4e80f03fec4c4e7e90abb4d4cd39,0,1,50.0,0.0
381,2011-10-13 03:20:06,2b14725f2dc4f62a03cd0c9e64b4c85f289041bffa6f37cea08b36c63e7ad3f0,0,1,50.0,0.0
382,2011-10-13 03:20:08,1f042280891e54d5723a0e183a20d7d64af1d415ef3b4aa69c0401a5c3ec4545,0,1,50.0,0.0
383,2011-10-13 03:20:09,85af6cff6e668abad83b3f922cdd1c516920deff4336c6662361fe33475c6e14,0,1,50.0,0.0
384,2011-10-13 03:20:16,e645088e7e27902e3d3a92338c4577ef3232c164437181a0f9b7167b8474d5db,0,1,50.0,0.0
385,2011-10-13 03:20:16,30eadea38ffd26adf19d4e36e39a52c3d62e965ff60f2833dd7f0b34e329ee64,0,1,50.0,0.0
386,2011-10-13 03:20:18,feb188ac9b57dd2f2815ccbc6c08c73b2b1fb7e3834ac0be5d5f6cacf9fd56f9,0,1,50.0,0.0
387,2011-10-13 03:20:18,94b3ec107fb12042dffc4d48956f7f2b123f3f5efb06fc5de08f33594e1ad97a,0,1,50.0,0.0
388,2011-10-13 03:20:23,861e119b27189e4e3ecf959ee2ced207d33fcb2be281cc96ab0daf43ec702eb0,0,1,50.0,0.0
389,2011-10-13 03:20:27,a29a54bb39220d39014ec0d5027d5294bbb054abb4093082cf562330fa1450a8,0,1,50.0,0.0
390,2011-10-13 03:20:27,aea141bc61596cfbecc6822a24f1d0caf968756fab6d1ccbaa72e0f4a1e0cf7f,0,1,50.0,0.0
391,2011-10-13 03:20:29,e234ebb6c94658707a92e1ce674c60e23ae50d3203cd8707cd24a7e4ceb89972,0,1,50.0,0.0
392,2011-10-13 03:20:31,2609d46af7bba19fe6ac7f413001f12e5127bdfc218e28bd94b4dbc9e203d8cc,0,1,50.0,0.0
393,2011-10-13 03:20:34,2ccff4231124d2bc382921812f25b8f5d01cc7e29920f5d0cb7c963d379a989d,0,1,50.0,0.0
394,2011-10-13 03:20:35,fd04b0cc4698e924c83b7802775bc1cdb005aba9ee8a459bea8f49a4946fd48c,0,1,50.0,0.0
395,2011-10-13 03:20:38,c5b49ff1c5c418ef162e843a1013f5fd12f2cc2d3c02c8a1e74a0f4ff51cf770,0,1,50.0,0.0
396,2011-10-13 03:20:41,9bd7b7b7c4c598e6aa0337c8e933c79e79c2cb71cc05a249b916e7a979ef35fc,0,1,50.0,0.0
397,2011-10-13 03:20:44,74b121174b222a2b66f245d20710f4cf6d7167712bf7f5e7c1d45b43ebf49123,0,1,50.0,0.0
